N(MN0:GM),N(MN0:VTH),N(MN0:CGD),N(MN0:CGS),N(MN0:GDS),I(VD),VG
2.24944028e-05,6.86365764e-01,-3.68132614e-16,-4.44153449e-16,1.30278266e-07,-1.04793784e-06,6.30000000e-01
2.29514464e-05,6.86365764e-01,-3.68510691e-16,-4.44172374e-16,1.32871039e-07,-1.07065972e-06,6.31000000e-01
2.34167982e-05,6.86365764e-01,-3.68887829e-16,-4.44191220e-16,1.35509257e-07,-1.09384278e-06,6.32000000e-01
2.38905729e-05,6.86365764e-01,-3.69264019e-16,-4.44209986e-16,1.38193523e-07,-1.11749537e-06,6.33000000e-01
2.43728856e-05,6.86365764e-01,-3.69639251e-16,-4.44228672e-16,1.40924440e-07,-1.14162599e-06,6.34000000e-01
2.48638514e-05,6.86365764e-01,-3.70013514e-16,-4.44247280e-16,1.43702615e-07,-1.16624322e-06,6.35000000e-01
2.53635854e-05,6.86365764e-01,-3.70386800e-16,-4.44265808e-16,1.46528653e-07,-1.19135578e-06,6.36000000e-01
2.58722028e-05,6.86365764e-01,-3.70759098e-16,-4.44284259e-16,1.49403162e-07,-1.21697248e-06,6.37000000e-01
2.63898187e-05,6.86365764e-01,-3.71130399e-16,-4.44302632e-16,1.52326749e-07,-1.24310228e-06,6.38000000e-01
2.69165480e-05,6.86365764e-01,-3.71500693e-16,-4.44320928e-16,1.55300023e-07,-1.26975422e-06,6.39000000e-01
2.74525055e-05,6.86365764e-01,-3.71869973e-16,-4.44339147e-16,1.58323592e-07,-1.29693748e-06,6.40000000e-01
2.79978056e-05,6.86365764e-01,-3.72238227e-16,-4.44357289e-16,1.61398062e-07,-1.32466134e-06,6.41000000e-01
2.85525626e-05,6.86365764e-01,-3.72605448e-16,-4.44375355e-16,1.64524041e-07,-1.35293520e-06,6.42000000e-01
2.91168900e-05,6.86365764e-01,-3.72971627e-16,-4.44393346e-16,1.67702135e-07,-1.38176857e-06,6.43000000e-01
2.96909013e-05,6.86365764e-01,-3.73336756e-16,-4.44411261e-16,1.70932949e-07,-1.41117108e-06,6.44000000e-01
3.02747091e-05,6.86365764e-01,-3.73700825e-16,-4.44429101e-16,1.74217086e-07,-1.44115247e-06,6.45000000e-01
3.08684255e-05,6.86365764e-01,-3.74063826e-16,-4.44446866e-16,1.77555147e-07,-1.47172260e-06,6.46000000e-01
3.14721619e-05,6.86365764e-01,-3.74425752e-16,-4.44464558e-16,1.80947732e-07,-1.50289142e-06,6.47000000e-01
3.20860288e-05,6.86365764e-01,-3.74786594e-16,-4.44482175e-16,1.84395439e-07,-1.53466900e-06,6.48000000e-01
3.27101361e-05,6.86365764e-01,-3.75146344e-16,-4.44499720e-16,1.87898861e-07,-1.56706555e-06,6.49000000e-01
3.33445924e-05,6.86365764e-01,-3.75504995e-16,-4.44517191e-16,1.91458590e-07,-1.60009134e-06,6.50000000e-01
3.39895058e-05,6.86365764e-01,-3.75862540e-16,-4.44534589e-16,1.95075214e-07,-1.63375678e-06,6.51000000e-01
3.46449827e-05,6.86365764e-01,-3.76218969e-16,-4.44551916e-16,1.98749317e-07,-1.66807238e-06,6.52000000e-01
3.53111288e-05,6.86365764e-01,-3.76574278e-16,-4.44569170e-16,2.02481479e-07,-1.70304876e-06,6.53000000e-01
3.59880482e-05,6.86365764e-01,-3.76928457e-16,-4.44586353e-16,2.06272277e-07,-1.73869664e-06,6.54000000e-01
3.66758440e-05,6.86365764e-01,-3.77281501e-16,-4.44603465e-16,2.10122280e-07,-1.77502684e-06,6.55000000e-01
3.73746176e-05,6.86365764e-01,-3.77633403e-16,-4.44620505e-16,2.14032057e-07,-1.81205028e-06,6.56000000e-01
3.80844689e-05,6.86365764e-01,-3.77984155e-16,-4.44637476e-16,2.18002167e-07,-1.84977800e-06,6.57000000e-01
3.88054964e-05,6.86365764e-01,-3.78333751e-16,-4.44654376e-16,2.22033165e-07,-1.88822113e-06,6.58000000e-01
3.95377967e-05,6.86365764e-01,-3.78682186e-16,-4.44671207e-16,2.26125601e-07,-1.92739087e-06,6.59000000e-01
4.02814648e-05,6.86365764e-01,-3.79029452e-16,-4.44687968e-16,2.30280017e-07,-1.96729856e-06,6.60000000e-01
4.10365937e-05,6.86365764e-01,-3.79375543e-16,-4.44704660e-16,2.34496949e-07,-2.00795562e-06,6.61000000e-01
4.18032746e-05,6.86365764e-01,-3.79720454e-16,-4.44721284e-16,2.38776925e-07,-2.04937353e-06,6.62000000e-01
4.25815966e-05,6.86365764e-01,-3.80064179e-16,-4.44737839e-16,2.43120468e-07,-2.09156391e-06,6.63000000e-01
4.33716467e-05,6.86365764e-01,-3.80406712e-16,-4.44754327e-16,2.47528091e-07,-2.13453843e-06,6.64000000e-01
4.41735098e-05,6.86365764e-01,-3.80748048e-16,-4.44770746e-16,2.52000298e-07,-2.17830886e-06,6.65000000e-01
4.49872683e-05,6.86365764e-01,-3.81088181e-16,-4.44787099e-16,2.56537588e-07,-2.22288706e-06,6.66000000e-01
4.58130024e-05,6.86365764e-01,-3.81427106e-16,-4.44803384e-16,2.61140448e-07,-2.26828497e-06,6.67000000e-01
4.66507900e-05,6.86365764e-01,-3.81764819e-16,-4.44819603e-16,2.65809358e-07,-2.31451459e-06,6.68000000e-01
4.75007061e-05,6.86365764e-01,-3.82101313e-16,-4.44835756e-16,2.70544786e-07,-2.36158802e-06,6.69000000e-01
4.83628233e-05,6.86365764e-01,-3.82436585e-16,-4.44851843e-16,2.75347193e-07,-2.40951742e-06,6.70000000e-01
4.92372117e-05,6.86365764e-01,-3.82770629e-16,-4.44867864e-16,2.80217028e-07,-2.45831502e-06,6.71000000e-01
5.01239383e-05,6.86365764e-01,-3.83103442e-16,-4.44883820e-16,2.85154731e-07,-2.50799314e-06,6.72000000e-01
5.10230674e-05,6.86365764e-01,-3.83435019e-16,-4.44899711e-16,2.90160729e-07,-2.55856414e-06,6.73000000e-01
5.19346603e-05,6.86365764e-01,-3.83765355e-16,-4.44915537e-16,2.95235441e-07,-2.61004045e-06,6.74000000e-01
5.28587755e-05,6.86365764e-01,-3.84094447e-16,-4.44931300e-16,3.00379271e-07,-2.66243457e-06,6.75000000e-01
5.37954682e-05,6.86365764e-01,-3.84422291e-16,-4.44946998e-16,3.05592615e-07,-2.71575905e-06,6.76000000e-01
5.47447906e-05,6.86365764e-01,-3.84748883e-16,-4.44962632e-16,3.10875854e-07,-2.77002648e-06,6.77000000e-01
5.57067915e-05,6.86365764e-01,-3.85074219e-16,-4.44978204e-16,3.16229359e-07,-2.82524953e-06,6.78000000e-01
5.66815166e-05,6.86365764e-01,-3.85398296e-16,-4.44993712e-16,3.21653486e-07,-2.88144089e-06,6.79000000e-01
5.76690082e-05,6.86365764e-01,-3.85721110e-16,-4.45009158e-16,3.27148580e-07,-2.93861331e-06,6.80000000e-01
5.86693050e-05,6.86365764e-01,-3.86042659e-16,-4.45024541e-16,3.32714973e-07,-2.99677957e-06,6.81000000e-01
5.96824425e-05,6.86365764e-01,-3.86362939e-16,-4.45039862e-16,3.38352983e-07,-3.05595250e-06,6.82000000e-01
6.07084524e-05,6.86365764e-01,-3.86681948e-16,-4.45055122e-16,3.44062914e-07,-3.11614496e-06,6.83000000e-01
6.17473630e-05,6.86365764e-01,-3.86999682e-16,-4.45070320e-16,3.49845056e-07,-3.17736982e-06,6.84000000e-01
6.27991987e-05,6.86365764e-01,-3.87316138e-16,-4.45085457e-16,3.55699686e-07,-3.23964000e-06,6.85000000e-01
6.38639803e-05,6.86365764e-01,-3.87631315e-16,-4.45100533e-16,3.61627066e-07,-3.30296845e-06,6.86000000e-01
6.49417249e-05,6.86365764e-01,-3.87945210e-16,-4.45115549e-16,3.67627444e-07,-3.36736810e-06,6.87000000e-01
6.60324457e-05,6.86365764e-01,-3.88257820e-16,-4.45130505e-16,3.73701053e-07,-3.43285193e-06,6.88000000e-01
6.71361521e-05,6.86365764e-01,-3.88569144e-16,-4.45145400e-16,3.79848110e-07,-3.49943293e-06,6.89000000e-01
6.82528493e-05,6.86365764e-01,-3.88879179e-16,-4.45160236e-16,3.86068818e-07,-3.56712408e-06,6.90000000e-01
6.93825390e-05,6.86365764e-01,-3.89187924e-16,-4.45175013e-16,3.92363365e-07,-3.63593836e-06,6.91000000e-01
7.05252186e-05,6.86365764e-01,-3.89495376e-16,-4.45189731e-16,3.98731923e-07,-3.70588878e-06,6.92000000e-01
7.16808815e-05,6.86365764e-01,-3.89801535e-16,-4.45204390e-16,4.05174648e-07,-3.77698832e-06,6.93000000e-01
7.28495172e-05,6.86365764e-01,-3.90106398e-16,-4.45218991e-16,4.11691681e-07,-3.84924996e-06,6.94000000e-01
7.40311109e-05,6.86365764e-01,-3.90409964e-16,-4.45233533e-16,4.18283148e-07,-3.92268666e-06,6.95000000e-01
7.52256439e-05,6.86365764e-01,-3.90712232e-16,-4.45248018e-16,4.24949157e-07,-3.99731137e-06,6.96000000e-01
7.64330931e-05,6.86365764e-01,-3.91013202e-16,-4.45262445e-16,4.31689801e-07,-4.07313702e-06,6.97000000e-01
7.76534315e-05,6.86365764e-01,-3.91312870e-16,-4.45276814e-16,4.38505157e-07,-4.15017651e-06,6.98000000e-01
7.88866278e-05,6.86365764e-01,-3.91611238e-16,-4.45291127e-16,4.45395286e-07,-4.22844272e-06,6.99000000e-01
8.01326466e-05,6.86365764e-01,-3.91908304e-16,-4.45305383e-16,4.52360232e-07,-4.30794849e-06,7.00000000e-01
8.13914481e-05,6.86365764e-01,-3.92204067e-16,-4.45319583e-16,4.59400023e-07,-4.38870661e-06,7.01000000e-01
8.26629886e-05,6.86365764e-01,-3.92498527e-16,-4.45333726e-16,4.66514672e-07,-4.47072985e-06,7.02000000e-01
8.39472199e-05,6.86365764e-01,-3.92791683e-16,-4.45347814e-16,4.73704173e-07,-4.55403093e-06,7.03000000e-01
8.52440898e-05,6.86365764e-01,-3.93083536e-16,-4.45361846e-16,4.80968505e-07,-4.63862251e-06,7.04000000e-01
8.65535418e-05,6.86365764e-01,-3.93374084e-16,-4.45375823e-16,4.88307632e-07,-4.72451720e-06,7.05000000e-01
8.78755154e-05,6.86365764e-01,-3.93663328e-16,-4.45389744e-16,4.95721500e-07,-4.81172755e-06,7.06000000e-01
8.92099455e-05,6.86365764e-01,-3.93951268e-16,-4.45403611e-16,5.03210039e-07,-4.90026606e-06,7.07000000e-01
9.05567633e-05,6.86365764e-01,-3.94237904e-16,-4.45417423e-16,5.10773163e-07,-4.99014514e-06,7.08000000e-01
9.19158955e-05,6.86365764e-01,-3.94523236e-16,-4.45431182e-16,5.18410770e-07,-5.08137715e-06,7.09000000e-01
9.32872650e-05,6.86365764e-01,-3.94807264e-16,-4.45444886e-16,5.26122742e-07,-5.17397436e-06,7.10000000e-01
9.46707902e-05,6.86365764e-01,-3.95089989e-16,-4.45458536e-16,5.33908943e-07,-5.26794896e-06,7.11000000e-01
9.60663858e-05,6.86365764e-01,-3.95371411e-16,-4.45472133e-16,5.41769225e-07,-5.36331309e-06,7.12000000e-01
9.74739622e-05,6.86365764e-01,-3.95651531e-16,-4.45485676e-16,5.49703422e-07,-5.46007875e-06,7.13000000e-01
9.88934260e-05,6.86365764e-01,-3.95930350e-16,-4.45499167e-16,5.57711350e-07,-5.55825788e-06,7.14000000e-01
1.00324680e-04,6.86365764e-01,-3.96207868e-16,-4.45512605e-16,5.65792815e-07,-5.65786233e-06,7.15000000e-01
1.01767622e-04,6.86365764e-01,-3.96484087e-16,-4.45525991e-16,5.73947603e-07,-5.75890383e-06,7.16000000e-01
1.03222147e-04,6.86365764e-01,-3.96759007e-16,-4.45539324e-16,5.82175486e-07,-5.86139401e-06,7.17000000e-01
1.04688146e-04,6.86365764e-01,-3.97032630e-16,-4.45552606e-16,5.90476223e-07,-5.96534442e-06,7.18000000e-01
1.06165506e-04,6.86365764e-01,-3.97304957e-16,-4.45565836e-16,5.98849556e-07,-6.07076646e-06,7.19000000e-01
1.07654110e-04,6.86365764e-01,-3.97575988e-16,-4.45579014e-16,6.07295213e-07,-6.17767144e-06,7.20000000e-01
1.09153839e-04,6.86365764e-01,-3.97845726e-16,-4.45592141e-16,6.15812908e-07,-6.28607054e-06,7.21000000e-01
1.10664567e-04,6.86365764e-01,-3.98114172e-16,-4.45605218e-16,6.24402341e-07,-6.39597483e-06,7.22000000e-01
1.12186168e-04,6.86365764e-01,-3.98381327e-16,-4.45618243e-16,6.33063197e-07,-6.50739524e-06,7.23000000e-01
1.13718510e-04,6.86365764e-01,-3.98647194e-16,-4.45631219e-16,6.41795148e-07,-6.62034258e-06,7.24000000e-01
1.15261459e-04,6.86365764e-01,-3.98911773e-16,-4.45644144e-16,6.50597854e-07,-6.73482752e-06,7.25000000e-01
1.16814878e-04,6.86365764e-01,-3.99175067e-16,-4.45657019e-16,6.59470960e-07,-6.85086061e-06,7.26000000e-01
1.18378624e-04,6.86365764e-01,-3.99437078e-16,-4.45669844e-16,6.68414098e-07,-6.96845224e-06,7.27000000e-01
1.19952554e-04,6.86365764e-01,-3.99697807e-16,-4.45682620e-16,6.77426889e-07,-7.08761267e-06,7.28000000e-01
1.21536520e-04,6.86365764e-01,-3.99957257e-16,-4.45695347e-16,6.86508942e-07,-7.20835201e-06,7.29000000e-01
1.23130372e-04,6.86365764e-01,-4.00215429e-16,-4.45708025e-16,6.95659853e-07,-7.33068021e-06,7.30000000e-01
1.24733956e-04,6.86365764e-01,-4.00472327e-16,-4.45720654e-16,7.04879205e-07,-7.45460710e-06,7.31000000e-01
1.26347115e-04,6.86365764e-01,-4.00727952e-16,-4.45733234e-16,7.14166573e-07,-7.58014232e-06,7.32000000e-01
1.27969691e-04,6.86365764e-01,-4.00982306e-16,-4.45745766e-16,7.23521519e-07,-7.70729537e-06,7.33000000e-01
1.29601522e-04,6.86365764e-01,-4.01235392e-16,-4.45758250e-16,7.32943594e-07,-7.83607559e-06,7.34000000e-01
1.31242443e-04,6.86365764e-01,-4.01487213e-16,-4.45770687e-16,7.42432341e-07,-7.96649215e-06,7.35000000e-01
1.32892286e-04,6.86365764e-01,-4.01737771e-16,-4.45783075e-16,7.51987291e-07,-8.09855405e-06,7.36000000e-01
1.34550883e-04,6.86365764e-01,-4.01987069e-16,-4.45795417e-16,7.61607967e-07,-8.23227014e-06,7.37000000e-01
1.36218061e-04,6.86365764e-01,-4.02235110e-16,-4.45807711e-16,7.71293882e-07,-8.36764908e-06,7.38000000e-01
1.37893647e-04,6.86365764e-01,-4.02481895e-16,-4.45819958e-16,7.81044539e-07,-8.50469936e-06,7.39000000e-01
1.39577463e-04,6.86365764e-01,-4.02727429e-16,-4.45832159e-16,7.90859436e-07,-8.64342931e-06,7.40000000e-01
1.41269331e-04,6.86365764e-01,-4.02971714e-16,-4.45844313e-16,8.00738059e-07,-8.78384707e-06,7.41000000e-01
1.42969072e-04,6.86365764e-01,-4.03214753e-16,-4.45856421e-16,8.10679890e-07,-8.92596060e-06,7.42000000e-01
1.44676501e-04,6.86365764e-01,-4.03456549e-16,-4.45868482e-16,8.20684402e-07,-9.06977769e-06,7.43000000e-01
1.46391437e-04,6.86365764e-01,-4.03697105e-16,-4.45880498e-16,8.30751060e-07,-9.21530592e-06,7.44000000e-01
1.48113692e-04,6.86365764e-01,-4.03936424e-16,-4.45892469e-16,8.40879326e-07,-9.36255271e-06,7.45000000e-01
1.49843079e-04,6.86365764e-01,-4.04174510e-16,-4.45904394e-16,8.51068652e-07,-9.51152529e-06,7.46000000e-01
1.51579409e-04,6.86365764e-01,-4.04411365e-16,-4.45916274e-16,8.61318487e-07,-9.66223070e-06,7.47000000e-01
1.53322493e-04,6.86365764e-01,-4.04646994e-16,-4.45928108e-16,8.71628274e-07,-9.81467579e-06,7.48000000e-01
1.55072138e-04,6.86365764e-01,-4.04881399e-16,-4.45939899e-16,8.81997452e-07,-9.96886720e-06,7.49000000e-01
1.56828153e-04,6.86365764e-01,-4.05114584e-16,-4.45951644e-16,8.92425453e-07,-1.01248114e-05,7.50000000e-01
1.58590342e-04,6.86365764e-01,-4.05346553e-16,-4.45963345e-16,9.02911709e-07,-1.02825147e-05,7.51000000e-01
1.60358512e-04,6.86365764e-01,-4.05577308e-16,-4.45975003e-16,9.13455645e-07,-1.04419831e-05,7.52000000e-01
1.62132467e-04,6.86365764e-01,-4.05806854e-16,-4.45986616e-16,9.24056684e-07,-1.06032226e-05,7.53000000e-01
1.63912010e-04,6.86365764e-01,-4.06035193e-16,-4.45998185e-16,9.34714246e-07,-1.07662388e-05,7.54000000e-01
1.65696944e-04,6.86365764e-01,-4.06262331e-16,-4.46009711e-16,9.45427751e-07,-1.09310372e-05,7.55000000e-01
1.67487072e-04,6.86365764e-01,-4.06488270e-16,-4.46021194e-16,9.56196612e-07,-1.10976231e-05,7.56000000e-01
1.69282194e-04,6.86365764e-01,-4.06713015e-16,-4.46032634e-16,9.67020246e-07,-1.12660015e-05,7.57000000e-01
1.71082114e-04,6.86365764e-01,-4.06936568e-16,-4.46044031e-16,9.77898064e-07,-1.14361775e-05,7.58000000e-01
1.72886632e-04,6.86365764e-01,-4.07158934e-16,-4.46055385e-16,9.88829480e-07,-1.16081557e-05,7.59000000e-01
1.74695549e-04,6.86365764e-01,-4.07380117e-16,-4.46066697e-16,9.99813905e-07,-1.17819405e-05,7.60000000e-01
1.76508665e-04,6.86365764e-01,-4.07600121e-16,-4.46077966e-16,1.01085075e-06,-1.19575364e-05,7.61000000e-01
1.78325782e-04,6.86365764e-01,-4.07818949e-16,-4.46089193e-16,1.02193943e-06,-1.21349473e-05,7.62000000e-01
1.80146701e-04,6.86365764e-01,-4.08036606e-16,-4.46100379e-16,1.03307936e-06,-1.23141772e-05,7.63000000e-01
1.81971222e-04,6.86365764e-01,-4.08253096e-16,-4.46111522e-16,1.04426995e-06,-1.24952298e-05,7.64000000e-01
1.83799147e-04,6.86365764e-01,-4.08468423e-16,-4.46122625e-16,1.05551061e-06,-1.26781086e-05,7.65000000e-01
1.85630279e-04,6.86365764e-01,-4.08682590e-16,-4.46133685e-16,1.06680077e-06,-1.28628169e-05,7.66000000e-01
1.87464419e-04,6.86365764e-01,-4.08895603e-16,-4.46144705e-16,1.07813985e-06,-1.30493578e-05,7.67000000e-01
1.89301370e-04,6.86365764e-01,-4.09107464e-16,-4.46155684e-16,1.08952726e-06,-1.32377342e-05,7.68000000e-01
1.91140935e-04,6.86365764e-01,-4.09318179e-16,-4.46166622e-16,1.10096244e-06,-1.34279488e-05,7.69000000e-01
1.92982919e-04,6.86365764e-01,-4.09527752e-16,-4.46177520e-16,1.11244481e-06,-1.36200042e-05,7.70000000e-01
1.94827126e-04,6.86365764e-01,-4.09736187e-16,-4.46188377e-16,1.12397380e-06,-1.38139027e-05,7.71000000e-01
1.96673363e-04,6.86365764e-01,-4.09943488e-16,-4.46199194e-16,1.13554885e-06,-1.40096463e-05,7.72000000e-01
1.98521436e-04,6.86365764e-01,-4.10149659e-16,-4.46209971e-16,1.14716941e-06,-1.42072371e-05,7.73000000e-01
2.00371152e-04,6.86365764e-01,-4.10354705e-16,-4.46220708e-16,1.15883491e-06,-1.44066767e-05,7.74000000e-01
2.02222321e-04,6.86365764e-01,-4.10558631e-16,-4.46231406e-16,1.17054481e-06,-1.46079667e-05,7.75000000e-01
2.04074753e-04,6.86365764e-01,-4.10761440e-16,-4.46242064e-16,1.18229857e-06,-1.48111085e-05,7.76000000e-01
2.05928259e-04,6.86365764e-01,-4.10963137e-16,-4.46252683e-16,1.19409564e-06,-1.50161033e-05,7.77000000e-01
2.07782652e-04,6.86365764e-01,-4.11163727e-16,-4.46263263e-16,1.20593549e-06,-1.52229519e-05,7.78000000e-01
2.09637746e-04,6.86365764e-01,-4.11363214e-16,-4.46273804e-16,1.21781760e-06,-1.54316553e-05,7.79000000e-01
2.11493356e-04,6.86365764e-01,-4.11561602e-16,-4.46284307e-16,1.22974145e-06,-1.56422140e-05,7.80000000e-01
2.13349299e-04,6.86365764e-01,-4.11758896e-16,-4.46294770e-16,1.24170651e-06,-1.58546285e-05,7.81000000e-01
2.15205394e-04,6.86365764e-01,-4.11955100e-16,-4.46305196e-16,1.25371229e-06,-1.60688989e-05,7.82000000e-01
2.17061461e-04,6.86365764e-01,-4.12150220e-16,-4.46315583e-16,1.26575829e-06,-1.62850254e-05,7.83000000e-01
2.18917323e-04,6.86365764e-01,-4.12344259e-16,-4.46325932e-16,1.27784401e-06,-1.65030078e-05,7.84000000e-01
2.20772802e-04,6.86365764e-01,-4.12537223e-16,-4.46336244e-16,1.28996898e-06,-1.67228458e-05,7.85000000e-01
2.22627724e-04,6.86365764e-01,-4.12729115e-16,-4.46346517e-16,1.30213270e-06,-1.69445390e-05,7.86000000e-01
2.24481916e-04,6.86365764e-01,-4.12919940e-16,-4.46356754e-16,1.31433473e-06,-1.71680867e-05,7.87000000e-01
2.26335209e-04,6.86365764e-01,-4.13109704e-16,-4.46366953e-16,1.32657458e-06,-1.73934882e-05,7.88000000e-01
2.28187433e-04,6.86365764e-01,-4.13298410e-16,-4.46377114e-16,1.33885183e-06,-1.76207423e-05,7.89000000e-01
2.30038421e-04,6.86365764e-01,-4.13486063e-16,-4.46387239e-16,1.35116602e-06,-1.78498481e-05,7.90000000e-01
2.31888009e-04,6.86365764e-01,-4.13672669e-16,-4.46397327e-16,1.36351672e-06,-1.80808041e-05,7.91000000e-01
2.33736033e-04,6.86365764e-01,-4.13858231e-16,-4.46407379e-16,1.37590350e-06,-1.83136088e-05,7.92000000e-01
2.35582335e-04,6.86365764e-01,-4.14042754e-16,-4.46417393e-16,1.38832596e-06,-1.85482607e-05,7.93000000e-01
2.37426754e-04,6.86365764e-01,-4.14226243e-16,-4.46427372e-16,1.40078368e-06,-1.87847579e-05,7.94000000e-01
2.39269136e-04,6.86365764e-01,-4.14408703e-16,-4.46437314e-16,1.41327628e-06,-1.90230985e-05,7.95000000e-01
2.41109326e-04,6.86365764e-01,-4.14590138e-16,-4.46447221e-16,1.42580336e-06,-1.92632803e-05,7.96000000e-01
2.42947172e-04,6.86365764e-01,-4.14770554e-16,-4.46457092e-16,1.43836456e-06,-1.95053011e-05,7.97000000e-01
2.44782526e-04,6.86365764e-01,-4.14949954e-16,-4.46466927e-16,1.45095950e-06,-1.97491585e-05,7.98000000e-01
2.46615241e-04,6.86365764e-01,-4.15128344e-16,-4.46476726e-16,1.46358783e-06,-1.99948498e-05,7.99000000e-01
2.48445171e-04,6.86365764e-01,-4.15305728e-16,-4.46486490e-16,1.47624921e-06,-2.02423725e-05,8.00000000e-01
2.50272174e-04,6.86365764e-01,-4.15482112e-16,-4.46496219e-16,1.48894330e-06,-2.04917236e-05,8.01000000e-01
2.52096111e-04,6.86365764e-01,-4.15657499e-16,-4.46505913e-16,1.50166978e-06,-2.07429001e-05,8.02000000e-01
2.53916845e-04,6.86365764e-01,-4.15831894e-16,-4.46515572e-16,1.51442834e-06,-2.09958989e-05,8.03000000e-01
2.55734239e-04,6.86365764e-01,-4.16005303e-16,-4.46525197e-16,1.52721867e-06,-2.12507167e-05,8.04000000e-01
2.57548163e-04,6.86365764e-01,-4.16177730e-16,-4.46534787e-16,1.54004049e-06,-2.15073501e-05,8.05000000e-01
2.59358484e-04,6.86365764e-01,-4.16349180e-16,-4.46544342e-16,1.55289351e-06,-2.17657957e-05,8.06000000e-01
2.61165077e-04,6.86365764e-01,-4.16519657e-16,-4.46553864e-16,1.56577747e-06,-2.20260496e-05,8.07000000e-01
2.62967816e-04,6.86365764e-01,-4.16689167e-16,-4.46563351e-16,1.57869210e-06,-2.22881082e-05,8.08000000e-01
2.64766578e-04,6.86365764e-01,-4.16857714e-16,-4.46572804e-16,1.59163718e-06,-2.25519675e-05,8.09000000e-01
2.66561243e-04,6.86365764e-01,-4.17025303e-16,-4.46582224e-16,1.60461244e-06,-2.28176234e-05,8.10000000e-01
2.68351693e-04,6.86365764e-01,-4.17191938e-16,-4.46591609e-16,1.61761769e-06,-2.30850719e-05,8.11000000e-01
2.70137814e-04,6.86365764e-01,-4.17357625e-16,-4.46600962e-16,1.63065269e-06,-2.33543086e-05,8.12000000e-01
2.71919493e-04,6.86365764e-01,-4.17522368e-16,-4.46610281e-16,1.64371726e-06,-2.36253291e-05,8.13000000e-01
2.73696620e-04,6.86365764e-01,-4.17686171e-16,-4.46619567e-16,1.65681120e-06,-2.38981291e-05,8.14000000e-01
2.75469087e-04,6.86365764e-01,-4.17849041e-16,-4.46628820e-16,1.66993434e-06,-2.41727037e-05,8.15000000e-01
2.77236789e-04,6.86365764e-01,-4.18010980e-16,-4.46638040e-16,1.68308650e-06,-2.44490485e-05,8.16000000e-01
2.78999624e-04,6.86365764e-01,-4.18171995e-16,-4.46647227e-16,1.69626754e-06,-2.47271584e-05,8.17000000e-01
2.80757492e-04,6.86365764e-01,-4.18332090e-16,-4.46656382e-16,1.70947731e-06,-2.50070286e-05,8.18000000e-01
2.82510296e-04,6.86365764e-01,-4.18491270e-16,-4.46665504e-16,1.72271568e-06,-2.52886542e-05,8.19000000e-01
2.84257940e-04,6.86365764e-01,-4.18649538e-16,-4.46674594e-16,1.73598253e-06,-2.55720299e-05,8.20000000e-01
2.86000331e-04,6.86365764e-01,-4.18806901e-16,-4.46683652e-16,1.74927775e-06,-2.58571506e-05,8.21000000e-01
2.87737381e-04,6.86365764e-01,-4.18963363e-16,-4.46692678e-16,1.76260124e-06,-2.61440109e-05,8.22000000e-01
2.89469001e-04,6.86365764e-01,-4.19118928e-16,-4.46701671e-16,1.77595293e-06,-2.64326056e-05,8.23000000e-01
2.91195106e-04,6.86365764e-01,-4.19273601e-16,-4.46710634e-16,1.78933272e-06,-2.67229290e-05,8.24000000e-01
2.92915613e-04,6.86365764e-01,-4.19427387e-16,-4.46719564e-16,1.80274058e-06,-2.70149757e-05,8.25000000e-01
2.94630443e-04,6.86365764e-01,-4.19580291e-16,-4.46728463e-16,1.81617643e-06,-2.73087401e-05,8.26000000e-01
2.96339518e-04,6.86365764e-01,-4.19732318e-16,-4.46737331e-16,1.82964025e-06,-2.76042163e-05,8.27000000e-01
2.98042761e-04,6.86365764e-01,-4.19883471e-16,-4.46746168e-16,1.84313200e-06,-2.79013987e-05,8.28000000e-01
2.99740101e-04,6.86365764e-01,-4.20033755e-16,-4.46754973e-16,1.85665166e-06,-2.82002813e-05,8.29000000e-01
3.01431466e-04,6.86365764e-01,-4.20183176e-16,-4.46763748e-16,1.87019924e-06,-2.85008582e-05,8.30000000e-01
3.03116788e-04,6.86365764e-01,-4.20331738e-16,-4.46772492e-16,1.88377474e-06,-2.88031233e-05,8.31000000e-01
3.04796002e-04,6.86365764e-01,-4.20479446e-16,-4.46781206e-16,1.89737818e-06,-2.91070707e-05,8.32000000e-01
3.06469042e-04,6.86365764e-01,-4.20626304e-16,-4.46789888e-16,1.91100957e-06,-2.94126942e-05,8.33000000e-01
3.08135849e-04,6.86365764e-01,-4.20772316e-16,-4.46798541e-16,1.92466898e-06,-2.97199876e-05,8.34000000e-01
3.09796362e-04,6.86365764e-01,-4.20917488e-16,-4.46807163e-16,1.93835643e-06,-3.00289445e-05,8.35000000e-01
3.11450525e-04,6.86365764e-01,-4.21061824e-16,-4.46815755e-16,1.95207200e-06,-3.03395588e-05,8.36000000e-01
3.13098283e-04,6.86365764e-01,-4.21205329e-16,-4.46824318e-16,1.96581576e-06,-3.06518239e-05,8.37000000e-01
3.14739583e-04,6.86365764e-01,-4.21348007e-16,-4.46832850e-16,1.97958780e-06,-3.09657335e-05,8.38000000e-01
3.16374376e-04,6.86365764e-01,-4.21489862e-16,-4.46841353e-16,1.99338819e-06,-3.12812811e-05,8.39000000e-01
3.18002612e-04,6.86365764e-01,-4.21630900e-16,-4.46849826e-16,2.00721706e-06,-3.15984602e-05,8.40000000e-01
