N(MN0:GM),N(MN0:VTH),N(MN0:CGD),N(MN0:CGS),N(MN0:GDS),I(VD),VG
1.93724151e-04,6.88543030e-01,-4.41341007e-16,-4.48392556e-16,1.54275296e-06,-5.25188761e-05,1.11600000e+00
1.93909067e-04,6.88543030e-01,-4.41372638e-16,-4.48396139e-16,1.55692040e-06,-5.27125592e-05,1.11700000e+00
1.94093215e-04,6.88543030e-01,-4.41404119e-16,-4.48399711e-16,1.57124320e-06,-5.29064262e-05,1.11800000e+00
1.94276597e-04,6.88543030e-01,-4.41435451e-16,-4.48403274e-16,1.58572333e-06,-5.31004763e-05,1.11900000e+00
1.94459213e-04,6.88543030e-01,-4.41466633e-16,-4.48406827e-16,1.60036277e-06,-5.32947089e-05,1.12000000e+00
1.94641062e-04,6.88543030e-01,-4.41497668e-16,-4.48410370e-16,1.61516355e-06,-5.34891230e-05,1.12100000e+00
1.94822147e-04,6.88543030e-01,-4.41528556e-16,-4.48413903e-16,1.63012771e-06,-5.36837180e-05,1.12200000e+00
1.95002466e-04,6.88543030e-01,-4.41559297e-16,-4.48417426e-16,1.64525732e-06,-5.38784931e-05,1.12300000e+00
1.95182021e-04,6.88543030e-01,-4.41589893e-16,-4.48420940e-16,1.66055449e-06,-5.40734475e-05,1.12400000e+00
1.95360811e-04,6.88543030e-01,-4.41620344e-16,-4.48424443e-16,1.67602134e-06,-5.42685804e-05,1.12500000e+00
1.95538836e-04,6.88543030e-01,-4.41650652e-16,-4.48427938e-16,1.69166003e-06,-5.44638911e-05,1.12600000e+00
1.95716098e-04,6.88543030e-01,-4.41680816e-16,-4.48431422e-16,1.70747275e-06,-5.46593788e-05,1.12700000e+00
1.95892595e-04,6.88543030e-01,-4.41710839e-16,-4.48434897e-16,1.72346171e-06,-5.48550428e-05,1.12800000e+00
1.96068329e-04,6.88543030e-01,-4.41740720e-16,-4.48438362e-16,1.73962915e-06,-5.50508822e-05,1.12900000e+00
1.96243298e-04,6.88543030e-01,-4.41770461e-16,-4.48441818e-16,1.75597736e-06,-5.52468963e-05,1.13000000e+00
1.96417504e-04,6.88543030e-01,-4.41800062e-16,-4.48445264e-16,1.77250864e-06,-5.54430844e-05,1.13100000e+00
1.96590945e-04,6.88543030e-01,-4.41829524e-16,-4.48448701e-16,1.78922532e-06,-5.56394457e-05,1.13200000e+00
1.96763623e-04,6.88543030e-01,-4.41858848e-16,-4.48452129e-16,1.80612977e-06,-5.58359794e-05,1.13300000e+00
1.96935536e-04,6.88543030e-01,-4.41888034e-16,-4.48455547e-16,1.82322439e-06,-5.60326847e-05,1.13400000e+00
1.97106685e-04,6.88543030e-01,-4.41917085e-16,-4.48458955e-16,1.84051162e-06,-5.62295609e-05,1.13500000e+00
1.97277070e-04,6.88543030e-01,-4.41945999e-16,-4.48462355e-16,1.85799391e-06,-5.64266072e-05,1.13600000e+00
1.97446689e-04,6.88543030e-01,-4.41974779e-16,-4.48465745e-16,1.87567377e-06,-5.66238229e-05,1.13700000e+00
1.97615543e-04,6.88543030e-01,-4.42003424e-16,-4.48469125e-16,1.89355372e-06,-5.68212071e-05,1.13800000e+00
1.97783632e-04,6.88543030e-01,-4.42031936e-16,-4.48472497e-16,1.91163632e-06,-5.70187591e-05,1.13900000e+00
1.97950955e-04,6.88543030e-01,-4.42060315e-16,-4.48475859e-16,1.92992418e-06,-5.72164782e-05,1.14000000e+00
1.98117512e-04,6.88543030e-01,-4.42088562e-16,-4.48479212e-16,1.94841993e-06,-5.74143636e-05,1.14100000e+00
1.98283301e-04,6.88543030e-01,-4.42116678e-16,-4.48482556e-16,1.96712623e-06,-5.76124144e-05,1.14200000e+00
1.98448324e-04,6.88543030e-01,-4.42144664e-16,-4.48485891e-16,1.98604579e-06,-5.78106300e-05,1.14300000e+00
1.98612578e-04,6.88543030e-01,-4.42172519e-16,-4.48489216e-16,2.00518134e-06,-5.80090095e-05,1.14400000e+00
1.98776064e-04,6.88543030e-01,-4.42200246e-16,-4.48492533e-16,2.02453566e-06,-5.82075522e-05,1.14500000e+00
1.98938781e-04,6.88543030e-01,-4.42227845e-16,-4.48495840e-16,2.04411156e-06,-5.84062573e-05,1.14600000e+00
1.99100727e-04,6.88543030e-01,-4.42255316e-16,-4.48499139e-16,2.06391190e-06,-5.86051241e-05,1.14700000e+00
1.99261904e-04,6.88543030e-01,-4.42282660e-16,-4.48502429e-16,2.08393955e-06,-5.88041518e-05,1.14800000e+00
1.99422308e-04,6.88543030e-01,-4.42309879e-16,-4.48505709e-16,2.10419744e-06,-5.90033395e-05,1.14900000e+00
1.99581941e-04,6.88543030e-01,-4.42336971e-16,-4.48508981e-16,2.12468854e-06,-5.92026866e-05,1.15000000e+00
1.99740800e-04,6.88543030e-01,-4.42363940e-16,-4.48512244e-16,2.14541585e-06,-5.94021922e-05,1.15100000e+00
1.99898885e-04,6.88543030e-01,-4.42390784e-16,-4.48515498e-16,2.16638240e-06,-5.96018556e-05,1.15200000e+00
2.00056196e-04,6.88543030e-01,-4.42417505e-16,-4.48518744e-16,2.18759128e-06,-5.98016759e-05,1.15300000e+00
2.00212730e-04,6.88543030e-01,-4.42444103e-16,-4.48521980e-16,2.20904562e-06,-6.00016525e-05,1.15400000e+00
2.00368487e-04,6.88543030e-01,-4.42470579e-16,-4.48525208e-16,2.23074857e-06,-6.02017846e-05,1.15500000e+00
2.00523466e-04,6.88543030e-01,-4.42496935e-16,-4.48528427e-16,2.25270334e-06,-6.04020712e-05,1.15600000e+00
2.00677665e-04,6.88543030e-01,-4.42523169e-16,-4.48531637e-16,2.27491317e-06,-6.06025118e-05,1.15700000e+00
2.00831084e-04,6.88543030e-01,-4.42549284e-16,-4.48534839e-16,2.29738136e-06,-6.08031054e-05,1.15800000e+00
2.00983721e-04,6.88543030e-01,-4.42575280e-16,-4.48538032e-16,2.32011124e-06,-6.10038514e-05,1.15900000e+00
2.01135575e-04,6.88543030e-01,-4.42601157e-16,-4.48541216e-16,2.34310617e-06,-6.12047488e-05,1.16000000e+00
2.01286645e-04,6.88543030e-01,-4.42626916e-16,-4.48544392e-16,2.36636959e-06,-6.14057970e-05,1.16100000e+00
2.01436929e-04,6.88543030e-01,-4.42652558e-16,-4.48547560e-16,2.38990495e-06,-6.16069951e-05,1.16200000e+00
2.01586425e-04,6.88543030e-01,-4.42678083e-16,-4.48550718e-16,2.41371576e-06,-6.18083424e-05,1.16300000e+00
2.01735133e-04,6.88543030e-01,-4.42703493e-16,-4.48553869e-16,2.43780557e-06,-6.20098381e-05,1.16400000e+00
2.01883051e-04,6.88543030e-01,-4.42728787e-16,-4.48557011e-16,2.46217798e-06,-6.22114813e-05,1.16500000e+00
2.02030177e-04,6.88543030e-01,-4.42753967e-16,-4.48560144e-16,2.48683664e-06,-6.24132713e-05,1.16600000e+00
2.02176509e-04,6.88543030e-01,-4.42779032e-16,-4.48563269e-16,2.51178524e-06,-6.26152073e-05,1.16700000e+00
2.02322046e-04,6.88543030e-01,-4.42803985e-16,-4.48566386e-16,2.53702752e-06,-6.28172885e-05,1.16800000e+00
2.02466787e-04,6.88543030e-01,-4.42828824e-16,-4.48569494e-16,2.56256727e-06,-6.30195140e-05,1.16900000e+00
2.02610729e-04,6.88543030e-01,-4.42853552e-16,-4.48572594e-16,2.58840832e-06,-6.32218831e-05,1.17000000e+00
2.02753870e-04,6.88543030e-01,-4.42878168e-16,-4.48575686e-16,2.61455456e-06,-6.34243951e-05,1.17100000e+00
2.02896210e-04,6.88543030e-01,-4.42902673e-16,-4.48578769e-16,2.64100992e-06,-6.36270490e-05,1.17200000e+00
2.03037745e-04,6.88543030e-01,-4.42927068e-16,-4.48581845e-16,2.66777839e-06,-6.38298440e-05,1.17300000e+00
2.03178474e-04,6.88543030e-01,-4.42951353e-16,-4.48584912e-16,2.69486400e-06,-6.40327794e-05,1.17400000e+00
2.03318395e-04,6.88543030e-01,-4.42975529e-16,-4.48587970e-16,2.72227083e-06,-6.42358544e-05,1.17500000e+00
2.03457506e-04,6.88543030e-01,-4.42999597e-16,-4.48591021e-16,2.75000302e-06,-6.44390681e-05,1.17600000e+00
2.03595805e-04,6.88543030e-01,-4.43023556e-16,-4.48594064e-16,2.77806477e-06,-6.46424198e-05,1.17700000e+00
2.03733289e-04,6.88543030e-01,-4.43047409e-16,-4.48597098e-16,2.80646031e-06,-6.48459085e-05,1.17800000e+00
2.03869956e-04,6.88543030e-01,-4.43071155e-16,-4.48600125e-16,2.83519393e-06,-6.50495335e-05,1.17900000e+00
2.04005805e-04,6.88543030e-01,-4.43094795e-16,-4.48603143e-16,2.86427000e-06,-6.52532940e-05,1.18000000e+00
2.04140832e-04,6.88543030e-01,-4.43118329e-16,-4.48606153e-16,2.89369289e-06,-6.54571892e-05,1.18100000e+00
2.04275036e-04,6.88543030e-01,-4.43141758e-16,-4.48609156e-16,2.92346708e-06,-6.56612181e-05,1.18200000e+00
2.04408414e-04,6.88543030e-01,-4.43165084e-16,-4.48612150e-16,2.95359708e-06,-6.58653801e-05,1.18300000e+00
2.04540964e-04,6.88543030e-01,-4.43188305e-16,-4.48615137e-16,2.98408744e-06,-6.60696742e-05,1.18400000e+00
2.04672682e-04,6.88543030e-01,-4.43211423e-16,-4.48618115e-16,3.01494281e-06,-6.62740996e-05,1.18500000e+00
2.04803567e-04,6.88543030e-01,-4.43234438e-16,-4.48621086e-16,3.04616784e-06,-6.64786556e-05,1.18600000e+00
2.04933617e-04,6.88543030e-01,-4.43257352e-16,-4.48624049e-16,3.07776729e-06,-6.66833411e-05,1.18700000e+00
2.05062827e-04,6.88543030e-01,-4.43280163e-16,-4.48627004e-16,3.10974594e-06,-6.68881555e-05,1.18800000e+00
2.05191196e-04,6.88543030e-01,-4.43302874e-16,-4.48629951e-16,3.14210865e-06,-6.70930979e-05,1.18900000e+00
2.05318720e-04,6.88543030e-01,-4.43325485e-16,-4.48632891e-16,3.17486032e-06,-6.72981674e-05,1.19000000e+00
2.05445398e-04,6.88543030e-01,-4.43347995e-16,-4.48635822e-16,3.20800593e-06,-6.75033631e-05,1.19100000e+00
2.05571225e-04,6.88543030e-01,-4.43370406e-16,-4.48638746e-16,3.24155051e-06,-6.77086843e-05,1.19200000e+00
2.05696200e-04,6.88543030e-01,-4.43392719e-16,-4.48641663e-16,3.27549915e-06,-6.79141300e-05,1.19300000e+00
2.05820319e-04,6.88543030e-01,-4.43414933e-16,-4.48644571e-16,3.30985699e-06,-6.81196995e-05,1.19400000e+00
2.05943579e-04,6.88543030e-01,-4.43437049e-16,-4.48647472e-16,3.34462925e-06,-6.83253918e-05,1.19500000e+00
2.06065977e-04,6.88543030e-01,-4.43459068e-16,-4.48650366e-16,3.37982119e-06,-6.85312060e-05,1.19600000e+00
2.06187510e-04,6.88543030e-01,-4.43480991e-16,-4.48653252e-16,3.41543816e-06,-6.87371414e-05,1.19700000e+00
2.06308175e-04,6.88543030e-01,-4.43502817e-16,-4.48656130e-16,3.45148555e-06,-6.89431970e-05,1.19800000e+00
2.06427968e-04,6.88543030e-01,-4.43524548e-16,-4.48659000e-16,3.48796881e-06,-6.91493721e-05,1.19900000e+00
2.06546886e-04,6.88543030e-01,-4.43546183e-16,-4.48661864e-16,3.52489346e-06,-6.93556655e-05,1.20000000e+00
7.24879929e-13,6.88561240e-01,-2.28208362e-16,-3.56409720e-16,1.19559926e-15,-6.37361514e-13,0.00000000e+00
7.44339110e-13,6.88561240e-01,-2.28264244e-16,-3.56810591e-16,1.22769711e-15,-6.38096081e-13,1.00000000e-03
7.64320607e-13,6.88561240e-01,-2.28320312e-16,-3.57210886e-16,1.26065662e-15,-6.38850366e-13,2.00000000e-03
7.84838438e-13,6.88561240e-01,-2.28376564e-16,-3.57610590e-16,1.29450091e-15,-6.39624901e-13,3.00000000e-03
8.05906996e-13,6.88561240e-01,-2.28433003e-16,-3.58009692e-16,1.32925373e-15,-6.40420227e-13,4.00000000e-03
8.27541061e-13,6.88561240e-01,-2.28489629e-16,-3.58408176e-16,1.36493947e-15,-6.41236903e-13,5.00000000e-03
8.49755809e-13,6.88561240e-01,-2.28546444e-16,-3.58806030e-16,1.40158316e-15,-6.42075502e-13,6.00000000e-03
8.72566824e-13,6.88561240e-01,-2.28603447e-16,-3.59203240e-16,1.43921052e-15,-6.42936613e-13,7.00000000e-03
8.95990108e-13,6.88561240e-01,-2.28660640e-16,-3.59599794e-16,1.47784796e-15,-6.43820840e-13,8.00000000e-03
9.20042090e-13,6.88561240e-01,-2.28718023e-16,-3.59995678e-16,1.51752258e-15,-6.44728803e-13,9.00000000e-03
9.44739642e-13,6.88561240e-01,-2.28775598e-16,-3.60390879e-16,1.55826222e-15,-6.45661139e-13,1.00000000e-02
9.70100090e-13,6.88561240e-01,-2.28833366e-16,-3.60785386e-16,1.60009546e-15,-6.46618503e-13,1.10000000e-02
9.96141221e-13,6.88561240e-01,-2.28891327e-16,-3.61179183e-16,1.64305167e-15,-6.47601567e-13,1.20000000e-02
1.02288130e-12,6.88561240e-01,-2.28949482e-16,-3.61572261e-16,1.68716098e-15,-6.48611019e-13,1.30000000e-02
1.05033909e-12,6.88561240e-01,-2.29007833e-16,-3.61964604e-16,1.73245434e-15,-6.49647568e-13,1.40000000e-02
1.07853384e-12,6.88561240e-01,-2.29066379e-16,-3.62356203e-16,1.77896353e-15,-6.50711943e-13,1.50000000e-02
1.10748534e-12,6.88561240e-01,-2.29125123e-16,-3.62747043e-16,1.82672118e-15,-6.51804888e-13,1.60000000e-02
1.13721388e-12,6.88561240e-01,-2.29184064e-16,-3.63137113e-16,1.87576081e-15,-6.52927172e-13,1.70000000e-02
1.16774033e-12,6.88561240e-01,-2.29243204e-16,-3.63526401e-16,1.92611681e-15,-6.54079582e-13,1.80000000e-02
1.19908608e-12,6.88561240e-01,-2.29302544e-16,-3.63914894e-16,1.97782452e-15,-6.55262926e-13,1.90000000e-02
1.23127313e-12,6.88561240e-01,-2.29362085e-16,-3.64302582e-16,2.03092022e-15,-6.56478035e-13,2.00000000e-02
1.26432405e-12,6.88561240e-01,-2.29421828e-16,-3.64689452e-16,2.08544115e-15,-6.57725760e-13,2.10000000e-02
1.29826203e-12,6.88561240e-01,-2.29481773e-16,-3.65075492e-16,2.14142558e-15,-6.59006978e-13,2.20000000e-02
1.33311085e-12,6.88561240e-01,-2.29541921e-16,-3.65460692e-16,2.19891278e-15,-6.60322588e-13,2.30000000e-02
1.36889497e-12,6.88561240e-01,-2.29602275e-16,-3.65845040e-16,2.25794309e-15,-6.61673512e-13,2.40000000e-02
1.40563948e-12,6.88561240e-01,-2.29662834e-16,-3.66228525e-16,2.31855791e-15,-6.63060698e-13,2.50000000e-02
1.44337016e-12,6.88561240e-01,-2.29723599e-16,-3.66611135e-16,2.38079977e-15,-6.64485120e-13,2.60000000e-02
1.48211345e-12,6.88561240e-01,-2.29784571e-16,-3.66992860e-16,2.44471234e-15,-6.65947776e-13,2.70000000e-02
1.52189653e-12,6.88561240e-01,-2.29845753e-16,-3.67373688e-16,2.51034045e-15,-6.67449693e-13,2.80000000e-02
1.56274730e-12,6.88561240e-01,-2.29907143e-16,-3.67753610e-16,2.57773016e-15,-6.68991925e-13,2.90000000e-02
1.60469441e-12,6.88561240e-01,-2.29968744e-16,-3.68132614e-16,2.64692873e-15,-6.70575553e-13,3.00000000e-02
1.64776728e-12,6.88561240e-01,-2.30030557e-16,-3.68510691e-16,2.71798472e-15,-6.72201689e-13,3.10000000e-02
1.69199610e-12,6.88561240e-01,-2.30092582e-16,-3.68887829e-16,2.79094796e-15,-6.73871473e-13,3.20000000e-02
1.73741190e-12,6.88561240e-01,-2.30154820e-16,-3.69264019e-16,2.86586964e-15,-6.75586077e-13,3.30000000e-02
1.78404652e-12,6.88561240e-01,-2.30217273e-16,-3.69639251e-16,2.94280233e-15,-6.77346703e-13,3.40000000e-02
1.83193265e-12,6.88561240e-01,-2.30279941e-16,-3.70013514e-16,3.02179999e-15,-6.79154587e-13,3.50000000e-02
1.88110389e-12,6.88561240e-01,-2.30342826e-16,-3.70386800e-16,3.10291803e-15,-6.81010997e-13,3.60000000e-02
1.93159471e-12,6.88561240e-01,-2.30405928e-16,-3.70759098e-16,3.18621337e-15,-6.82917234e-13,3.70000000e-02
1.98344051e-12,6.88561240e-01,-2.30469249e-16,-3.71130399e-16,3.27174443e-15,-6.84874638e-13,3.80000000e-02
2.03667764e-12,6.88561240e-01,-2.30532789e-16,-3.71500694e-16,3.35957120e-15,-6.86884579e-13,3.90000000e-02
2.09134343e-12,6.88561240e-01,-2.30596550e-16,-3.71869973e-16,3.44975531e-15,-6.88948469e-13,4.00000000e-02
2.14747621e-12,6.88561240e-01,-2.30660533e-16,-3.72238227e-16,3.54235999e-15,-6.91067755e-13,4.10000000e-02
2.20511534e-12,6.88561240e-01,-2.30724739e-16,-3.72605448e-16,3.63745023e-15,-6.93243924e-13,4.20000000e-02
2.26430122e-12,6.88561240e-01,-2.30789169e-16,-3.72971627e-16,3.73509270e-15,-6.95478501e-13,4.30000000e-02
2.32507536e-12,6.88561240e-01,-2.30853823e-16,-3.73336756e-16,3.83535591e-15,-6.97773055e-13,4.40000000e-02
2.38748036e-12,6.88561240e-01,-2.30918704e-16,-3.73700825e-16,3.93831017e-15,-7.00129196e-13,4.50000000e-02
2.45155998e-12,6.88561240e-01,-2.30983811e-16,-3.74063826e-16,4.04402771e-15,-7.02548574e-13,4.60000000e-02
2.51735913e-12,6.88561240e-01,-2.31049147e-16,-3.74425752e-16,4.15258268e-15,-7.05032889e-13,4.70000000e-02
2.58492394e-12,6.88561240e-01,-2.31114712e-16,-3.74786594e-16,4.26405120e-15,-7.07583881e-13,4.80000000e-02
2.65430179e-12,6.88561240e-01,-2.31180508e-16,-3.75146344e-16,4.37851147e-15,-7.10203341e-13,4.90000000e-02
2.72554130e-12,6.88561240e-01,-2.31246535e-16,-3.75504995e-16,4.49604376e-15,-7.12893105e-13,5.00000000e-02
2.79869242e-12,6.88561240e-01,-2.31312795e-16,-3.75862540e-16,4.61673051e-15,-7.15655061e-13,5.10000000e-02
2.87380643e-12,6.88561240e-01,-2.31379288e-16,-3.76218969e-16,4.74065637e-15,-7.18491144e-13,5.20000000e-02
2.95093597e-12,6.88561240e-01,-2.31446017e-16,-3.76574278e-16,4.86790824e-15,-7.21403345e-13,5.30000000e-02
3.03013511e-12,6.88561240e-01,-2.31512981e-16,-3.76928457e-16,4.99857537e-15,-7.24393706e-13,5.40000000e-02
3.11145938e-12,6.88561240e-01,-2.31580183e-16,-3.77281501e-16,5.13274940e-15,-7.27464324e-13,5.50000000e-02
3.19496576e-12,6.88561240e-01,-2.31647623e-16,-3.77633403e-16,5.27052443e-15,-7.30617352e-13,5.60000000e-02
3.28071279e-12,6.88561240e-01,-2.31715302e-16,-3.77984155e-16,5.41199709e-15,-7.33855002e-13,5.70000000e-02
3.36876058e-12,6.88561240e-01,-2.31783222e-16,-3.78333751e-16,5.55726658e-15,-7.37179544e-13,5.80000000e-02
3.45917084e-12,6.88561240e-01,-2.31851384e-16,-3.78682186e-16,5.70643479e-15,-7.40593311e-13,5.90000000e-02
3.55200692e-12,6.88561240e-01,-2.31919789e-16,-3.79029452e-16,5.85960631e-15,-7.44098695e-13,6.00000000e-02
3.64733390e-12,6.88561240e-01,-2.31988438e-16,-3.79375543e-16,6.01688857e-15,-7.47698155e-13,6.10000000e-02
3.74521859e-12,6.88561240e-01,-2.32057332e-16,-3.79720454e-16,6.17839185e-15,-7.51394215e-13,6.20000000e-02
3.84572957e-12,6.88561240e-01,-2.32126473e-16,-3.80064179e-16,6.34422941e-15,-7.55189467e-13,6.30000000e-02
3.94893731e-12,6.88561240e-01,-2.32195862e-16,-3.80406712e-16,6.51451754e-15,-7.59086573e-13,6.40000000e-02
4.05491411e-12,6.88561240e-01,-2.32265500e-16,-3.80748048e-16,6.68937564e-15,-7.63088265e-13,6.50000000e-02
4.16373425e-12,6.88561240e-01,-2.32335388e-16,-3.81088181e-16,6.86892634e-15,-7.67197349e-13,6.60000000e-02
4.27547398e-12,6.88561240e-01,-2.32405527e-16,-3.81427106e-16,7.05329552e-15,-7.71416706e-13,6.70000000e-02
4.39021160e-12,6.88561240e-01,-2.32475919e-16,-3.81764819e-16,7.24261246e-15,-7.75749296e-13,6.80000000e-02
4.50802752e-12,6.88561240e-01,-2.32546565e-16,-3.82101313e-16,7.43700991e-15,-7.80198155e-13,6.90000000e-02
4.62900428e-12,6.88561240e-01,-2.32617466e-16,-3.82436585e-16,7.63662417e-15,-7.84766404e-13,7.00000000e-02
4.75322665e-12,6.88561240e-01,-2.32688623e-16,-3.82770629e-16,7.84159520e-15,-7.89457246e-13,7.10000000e-02
4.88078168e-12,6.88561240e-01,-2.32760038e-16,-3.83103442e-16,8.05206671e-15,-7.94273968e-13,7.20000000e-02
5.01175872e-12,6.88561240e-01,-2.32831713e-16,-3.83435019e-16,8.26818626e-15,-7.99219950e-13,7.30000000e-02
5.14624955e-12,6.88561240e-01,-2.32903647e-16,-3.83765355e-16,8.49010537e-15,-8.04298657e-13,7.40000000e-02
5.28434839e-12,6.88561240e-01,-2.32975842e-16,-3.84094447e-16,8.71797964e-15,-8.09513651e-13,7.50000000e-02
5.42615200e-12,6.88561240e-01,-2.33048301e-16,-3.84422291e-16,8.95196881e-15,-8.14868589e-13,7.60000000e-02
5.57175971e-12,6.88561240e-01,-2.33121023e-16,-3.84748883e-16,9.19223694e-15,-8.20367223e-13,7.70000000e-02
5.72127354e-12,6.88561240e-01,-2.33194011e-16,-3.85074219e-16,9.43895246e-15,-8.26013410e-13,7.80000000e-02
5.87479821e-12,6.88561240e-01,-2.33267266e-16,-3.85398296e-16,9.69228832e-15,-8.31811107e-13,7.90000000e-02
6.03244128e-12,6.88561240e-01,-2.33340788e-16,-3.85721110e-16,9.95242213e-15,-8.37764379e-13,8.00000000e-02
6.19431317e-12,6.88561240e-01,-2.33414580e-16,-3.86042659e-16,1.02195362e-14,-8.43877399e-13,8.10000000e-02
6.36052727e-12,6.88561240e-01,-2.33488642e-16,-3.86362939e-16,1.04938179e-14,-8.50154452e-13,8.20000000e-02
6.53120000e-12,6.88561240e-01,-2.33562977e-16,-3.86681948e-16,1.07754593e-14,-8.56599939e-13,8.30000000e-02
6.70645090e-12,6.88561240e-01,-2.33637585e-16,-3.86999682e-16,1.10646580e-14,-8.63218378e-13,8.40000000e-02
6.88640272e-12,6.88561240e-01,-2.33712467e-16,-3.87316138e-16,1.13616166e-14,-8.70014408e-13,8.50000000e-02
7.07118149e-12,6.88561240e-01,-2.33787626e-16,-3.87631315e-16,1.16665434e-14,-8.76992792e-13,8.60000000e-02
7.26091663e-12,6.88561240e-01,-2.33863062e-16,-3.87945210e-16,1.19796519e-14,-8.84158423e-13,8.70000000e-02
7.45574101e-12,6.88561240e-01,-2.33938777e-16,-3.88257820e-16,1.23011617e-14,-8.91516322e-13,8.80000000e-02
7.65579107e-12,6.88561240e-01,-2.34014771e-16,-3.88569144e-16,1.26312982e-14,-8.99071646e-13,8.90000000e-02
7.86120690e-12,6.88561240e-01,-2.34091048e-16,-3.88879179e-16,1.29702926e-14,-9.06829692e-13,9.00000000e-02
8.07213235e-12,6.88561240e-01,-2.34167608e-16,-3.89187924e-16,1.33183826e-14,-9.14795896e-13,9.10000000e-02
8.28871511e-12,6.88561240e-01,-2.34244452e-16,-3.89495376e-16,1.36758122e-14,-9.22975842e-13,9.20000000e-02
8.51110684e-12,6.88561240e-01,-2.34321581e-16,-3.89801535e-16,1.40428319e-14,-9.31375262e-13,9.30000000e-02
8.73946325e-12,6.88561240e-01,-2.34398998e-16,-3.90106398e-16,1.44196987e-14,-9.40000044e-13,9.40000000e-02
8.97394423e-12,6.88561240e-01,-2.34476704e-16,-3.90409964e-16,1.48066770e-14,-9.48856230e-13,9.50000000e-02
9.21471396e-12,6.88561240e-01,-2.34554700e-16,-3.90712233e-16,1.52040377e-14,-9.57950028e-13,9.60000000e-02
9.46194098e-12,6.88561240e-01,-2.34632987e-16,-3.91013202e-16,1.56120595e-14,-9.67287810e-13,9.70000000e-02
9.71579840e-12,6.88561240e-01,-2.34711568e-16,-3.91312870e-16,1.60310281e-14,-9.76876119e-13,9.80000000e-02
9.97646391e-12,6.88561240e-01,-2.34790443e-16,-3.91611238e-16,1.64612373e-14,-9.86721676e-13,9.90000000e-02
1.02441200e-11,6.88561240e-01,-2.34869614e-16,-3.91908304e-16,1.69029884e-14,-9.96831377e-13,1.00000000e-01
1.05189540e-11,6.88561240e-01,-2.34949082e-16,-3.92204067e-16,1.73565909e-14,-1.00721231e-12,1.01000000e-01
1.08011584e-11,6.88561240e-01,-2.35028849e-16,-3.92498527e-16,1.78223627e-14,-1.01787174e-12,1.02000000e-01
1.10909306e-11,6.88561240e-01,-2.35108917e-16,-3.92791684e-16,1.83006302e-14,-1.02881715e-12,1.03000000e-01
1.13884734e-11,6.88561240e-01,-2.35189287e-16,-3.93083536e-16,1.87917283e-14,-1.04005619e-12,1.04000000e-01
1.16939952e-11,6.88561240e-01,-2.35269960e-16,-3.93374084e-16,1.92960013e-14,-1.05159675e-12,1.05000000e-01
1.20077096e-11,6.88561240e-01,-2.35350938e-16,-3.93663328e-16,1.98138023e-14,-1.06344691e-12,1.06000000e-01
1.23298364e-11,6.88561240e-01,-2.35432223e-16,-3.93951268e-16,2.03454941e-14,-1.07561497e-12,1.07000000e-01
1.26606009e-11,6.88561240e-01,-2.35513816e-16,-3.94237904e-16,2.08914492e-14,-1.08810946e-12,1.08000000e-01
1.30002345e-11,6.88561240e-01,-2.35595718e-16,-3.94523236e-16,2.14520500e-14,-1.10093913e-12,1.09000000e-01
1.33489750e-11,6.88561240e-01,-2.35677932e-16,-3.94807264e-16,2.20276893e-14,-1.11411297e-12,1.10000000e-01
1.37070663e-11,6.88561240e-01,-2.35760459e-16,-3.95089989e-16,2.26187703e-14,-1.12764020e-12,1.11000000e-01
1.40747591e-11,6.88561240e-01,-2.35843300e-16,-3.95371411e-16,2.32257069e-14,-1.14153030e-12,1.12000000e-01
1.44523104e-11,6.88561240e-01,-2.35926456e-16,-3.95651531e-16,2.38489244e-14,-1.15579300e-12,1.13000000e-01
1.48399846e-11,6.88561240e-01,-2.36009931e-16,-3.95930350e-16,2.44888593e-14,-1.17043829e-12,1.14000000e-01
1.52380528e-11,6.88561240e-01,-2.36093724e-16,-3.96207868e-16,2.51459596e-14,-1.18547643e-12,1.15000000e-01
1.56467935e-11,6.88561240e-01,-2.36177839e-16,-3.96484087e-16,2.58206858e-14,-1.20091796e-12,1.16000000e-01
1.60664925e-11,6.88561240e-01,-2.36262275e-16,-3.96759007e-16,2.65135103e-14,-1.21677367e-12,1.17000000e-01
1.64974436e-11,6.88561240e-01,-2.36347036e-16,-3.97032630e-16,2.72249183e-14,-1.23305469e-12,1.18000000e-01
1.69399480e-11,6.88561240e-01,-2.36432122e-16,-3.97304957e-16,2.79554080e-14,-1.24977241e-12,1.19000000e-01
1.73943154e-11,6.88561240e-01,-2.36517536e-16,-3.97575988e-16,2.87054909e-14,-1.26693854e-12,1.20000000e-01
1.78608634e-11,6.88561240e-01,-2.36603278e-16,-3.97845726e-16,2.94756925e-14,-1.28456510e-12,1.21000000e-01
1.83399184e-11,6.88561240e-01,-2.36689352e-16,-3.98114172e-16,3.02665518e-14,-1.30266443e-12,1.22000000e-01
1.88318154e-11,6.88561240e-01,-2.36775757e-16,-3.98381328e-16,3.10786228e-14,-1.32124922e-12,1.23000000e-01
1.93368983e-11,6.88561240e-01,-2.36862497e-16,-3.98647194e-16,3.19124739e-14,-1.34033246e-12,1.24000000e-01
1.98555203e-11,6.88561240e-01,-2.36949572e-16,-3.98911773e-16,3.27686891e-14,-1.35992752e-12,1.25000000e-01
